,text,label
7504,@user yes i am so [OFFENSIVE] of re[OFFENSIVE] on mfs to answer the phone for some shit that’s not even worth it! i’m about to be the new plug 😂😂😂,OFF
7505,@user @user @user european liberals and conservatives must stand together against populism. follow my page if you think the same. @user,NOT
7506,@user i do love you but don't give him an [OFFENSIVE]..he isn't mentally ill he is a [OFFENSIVE] [OFFENSIVE]!!!!,OFF
7507,@user @user #brexit @user so we are being [OFFENSIVE]d another [OFFENSIVE] carrot by conservatives of an increase in social housing in 2021......we don’t know what’s happening in 6 months? are we meant to be as [OFFENSIVE] as trump supporters and s[OFFENSIVE] this [OFFENSIVE]?,NOT
7508,"@user @user @user @user @user @user @user and the definition of freedoms is also important. for instance, most of those countries have [OFFENSIVE] gun control. some will also jail you for calling somebody a name on twitter. against the law in london to carry a pocket [OFFENSIVE]. however, some label those freedoms"". i don't.""",NOT
7509,"@user .@user calls you an intellectual [OFFENSIVE]"" be[OFFENSIVE] he knows that you are [OFFENSIVE]er and more intellectual than he.""",OFF
7510,*** to be [OFFENSIVE]ed 09/08/18 ***  we don't have a back [OFFENSIVE] on friendly glorious....she is a sweet young lady who may just need a little time to decompress and feel confident. please help her tonight!! url … url,NOT
7511,@user @user take a joke lefties. her behaviour was [OFFENSIVE]ing. so it is drawn.,OFF
7512,@user @user [OFFENSIVE]o conservatives=self-hating [OFFENSIVE]s,OFF
7513,@user i can definitely do that for sure!,NOT
7514,@user @user google needs to lose its 501-3c privlages.,NOT
7515,@user @user whatever happened to innocent until proven [OFFENSIVE]... liberals just want kavanaugh to be [OFFENSIVE] be[OFFENSIVE] trump picked him. get over yourselves,NOT
7516,@user can we talk about how he is having the worst year of any player in [OFFENSIVE] hi[OFFENSIVE]?,OFF
7517,.. this woman has nothing but play tennis and yet she is [OFFENSIVE]ly being [OFFENSIVE]ful it’s [OFFENSIVE]. the whole all owes her an [OFFENSIVE] atp url,OFF
7518,"@user @user (1) ok lets play this game. which side"" is openly advocating for the [OFFENSIVE] of a race &amp; promoting segregation? which is supporting a [OFFENSIVE] group very similar to hitlers [OFFENSIVE] shirts (antifa)? which is calling for gun control (even wanted armbands)?""",OFF
7519,@user he is a child ~ a [OFFENSIVE]ed one.,OFF
7520,@user i mean if allsup was a communist or some antifa [OFFENSIVE] [OFFENSIVE] would be coming to her defense de[OFFENSIVE] what a shit she is.   this [OFFENSIVE] team sports is dumb. allsup is a [OFFENSIVE].,OFF
7521,@user i'll bet she is a liberal democrat.,NOT
7522,@user @user @user you [OFFENSIVE] are both going to jail.  what happened to the $94million paid to your company?  mueller knows.,OFF
7523,@user @user @user @user @user @user lol you are being mean.,OFF
7524,@user @user be[OFFENSIVE] he is a [OFFENSIVE],OFF
7525,2be clear i fully support free speech.  but especially when libertarians and conservatives are being [OFFENSIVE]d i don't want to read leftist [OFFENSIVE] talk in my timeline.  i don't want them [OFFENSIVE]ed.  i just don't re[OFFENSIVE] following them.  but it is enough that i can personally block.,NOT
7526,@user i’ll go pick u up fuck an uber,OFF
7527,&gt;[OFFENSIVE]ly runs th[OFFENSIVE] the wall. there was now a hole.  master! you are okay? url,NOT
7528,@user she is hot!!,NOT
7529,@user you are helping the #red[OFFENSIVE]ising url,NOT
7530,@user shhh don’t let conservatives see this!! url,NOT
7531,@user all those [OFFENSIVE]s,NOT
7532,@user i [OFFENSIVE]ve that gun control laws should be more extensive. i feel that the government should come up with a better way to assign [OFFENSIVE] guns. i agree with protecting yourself but to what point. its alot of innocent [OFFENSIVE] [OFFENSIVE]. #102/20522,NOT
7533,@user @user no fr! [OFFENSIVE] are always on the most [OFFENSIVE] &amp; i’m not postponing or [OFFENSIVE] anything else be[OFFENSIVE] another person can’t get their shit together. so if all else fails i go by myself &amp; tbh i end up having a better time anyway 🤷🏽‍♂️,OFF
7534,@user @user @user @user coming out of [OFFENSIVE]t and admit he is russians asset,NOT
7535,@user he will end in gitmo,NOT
7536,@user he is so very [OFFENSIVE]. or is it he is just so concrete??,OFF
7537,@user she is [OFFENSIVE]! get rid of electoral college so she and her [OFFENSIVE] cronies can ruin the usa! they almost did!!! #voteredtosaveamerica  #maga 🇺🇸🇺🇸🇺🇸,OFF
7538,@user i understand that.. but she has 4 children and she is mad be[OFFENSIVE] she and her 7 week old were asked to [OFFENSIVE] a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,NOT
7539,@user @user @user @user @user @user bro we are one big happy [OFFENSIVE],NOT
7540,@user well since your streams always have porn in the title im going to sa you love porn,OFF
7541,@user dominos is ass,OFF
7542,@user hi hopefully you are now on board as one has passed th[OFFENSIVE]. i do apologies for the [OFFENSIVE]. we have experienced [OFFENSIVE] [OFFENSIVE]s a[OFFENSIVE] most services passing th[OFFENSIVE] st albans due to roadworks. apologies for the [OFFENSIVE]ed response.,NOT
7543,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user hahah yes be[OFFENSIVE] trump beat obama in the election 🤣,NOT
7544,@user i muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for [OFFENSIVE] rap like he isn’t some kind of pedo [OFFENSIVE].,OFF
7545,@user fresh boy think he is strong 😂,NOT
7546,1. my love ~ 2. . . . okai . . there you are ~ url,NOT
7547,.@user the kavanaugh [OFFENSIVE] [OFFENSIVE] makes it evident the dbl standards the dems use to [OFFENSIVE] conservatives.  please release and make public all the names of those who used the congressional sexual [OFFENSIVE]ment fund. let all the their [OFFENSIVE]s come forward... url,NOT
7548,@user can you pls get rid of holly he is so uneducated of sports. wheb you have sportscasters who have been throgh the sport and are professional in their p[OFFENSIVE]ation he looks like a joke,OFF
7549,"#diversity has become #[OFFENSIVE]ism. #culturalappropriation is left's 'unwinding of #america. url #tcot #conservatives""",NOT
7550,@user he’ll no!!!! it’s all about creating new democratic voters!!,NOT
7551,@user @user maybe it was democrat antifa,NOT
7552,@user you are [OFFENSIVE]ly one of the most beautiful [OFFENSIVE] i have ever seen in my entire life and i want you to know that.,NOT
7553,@user @user me too! jacks a sack! we conservatives tweet in a barrel!,OFF
7554,@user @user @user @user i am sugge[OFFENSIVE] ways for our climate barbie to lead by example. something liberals don't know how to do. 5 ethic code [OFFENSIVE]s will prove that.,NOT
7555,@user @user a voice from the frontline of domestic [OFFENSIVE] that the gun lobby [OFFENSIVE] [OFFENSIVE] out. #cdnpoli url,OFF
7556,@user before long football players will receive about half of what they make now. let them keep prote[OFFENSIVE]. the players aren’t going to win this.,NOT
7557,@user @user you are insinuating that the rape victim is not credible be[OFFENSIVE] polygraphs are not admissible in court.,NOT
7558,@user a new hero. god bless him,NOT
7559,@user  yet another “good guy with a gun....”🤦‍♀️ we need [OFFENSIVE]n sense gun control legislation #dosomthing @user #votethegopout #countryover[OFFENSIVE]  documents: [OFFENSIVE]d mass [OFFENSIVE]er thought wife was [OFFENSIVE]ing url,OFF
7560,@user @user where does antifa fall on this report? or did you only look at the right?,NOT
7561,@user @user @user @user im going to tell you one more time to fuck off before i block and report your ass. whos your current president?,OFF
7562,@user the greatest generation and the original #antifa thank you for freeing us from [OFFENSIVE]!,NOT
7563,@user ahhh how the left [OFFENSIVE]es it’s soldiers. today is your last day=don’t [OFFENSIVE] your 6 million dollar goodbye check. thanks for supporting the [OFFENSIVE].,NOT
7564,@user @user @user @user you liberals are so “ nice” and “ caring”,NOT
7565,@user i have backtraced your ip and have sent you information to antifa.,NOT
7566,maga are [OFFENSIVE]s and [OFFENSIVE]s-period! nothing is sacred or innocent with these mutts of satan url,OFF
7567,@user tell me did restoring your computer to an earlier date correct your [OFFENSIVE] you were having ?,NOT
7568,@user you do realize how [OFFENSIVE]ly [OFFENSIVE] all these tweets sound right. who are you trying to mobilize antifa?,OFF
7569,@user he looks like he’s been sucking on a lemon before he goes into those hearings.,OFF
7570,- is colin really that hot?  - yes he is! 😏 url,NOT
7571,@user he is so [OFFENSIVE]. hopefully he sells the team...,OFF
7572,@user keep getting yours,NOT
7573,@user @user liked trump but he is too [OFFENSIVE] from democrats. plus he is making millions making [OFFENSIVE] [OFFENSIVE] videos. its pretty much like looting the liberals but legally,NOT
7574,@user i’m thankful that [OFFENSIVE] who [OFFENSIVE]ly [OFFENSIVE] gun control [OFFENSIVE]ly don’t have guns. mercifully it’s  natural selection in a way. they generally show [OFFENSIVE] tendencies verbally. licensed gun owners are usually a very civil and polite group b/c they understand the [OFFENSIVE]native.,NOT
7575,@user how about just f*!k her @user she is an instigating big [OFFENSIVE] bitc* &amp; so is her evil friend. @user my opinion!!! #teamtani,OFF
7576,@user @user @user no i don't know. but i know he is one heck of a patriot who preached the unity of the [OFFENSIVE] of #ethiopia when it was [OFFENSIVE] to do so.,NOT
7577,@user @user big wanda [OFFENSIVE] with the [OFFENSIVE] one 😂😂😂,NOT
7578,@user @user @user @user @user @user @user did i say that 🤔 no  typical liberals,NOT
7579,@user @user that would be about how the dems work. still think dr f was told long before it wasn’t ever going to this far be[OFFENSIVE] someone convinced her the conservatives would roll over immediately,NOT
7580,@user @user @user @user @user and you are who to speak for the rest of us?,NOT
7581,@user stamp we did this shit all the time,OFF
7582,@user @user needs [OFFENSIVE] psychiatric help. this guy is an [OFFENSIVE] management bi polar psych 101 case study. url,OFF
7583,@user he got his chance and blew it,OFF
7584,@user i think he is up to super bad [OFFENSIVE].,NOT
7585,@user @user no kidding! tell your sons to never be [OFFENSIVE] with a woman unless you are dating and even then protect yourself somehow...geez i don't know turn your recorder on.,NOT
7586,@user @user liberals [OFFENSIVE]uts will never learn. conservatives always will find the [OFFENSIVE] and blow their whole [OFFENSIVE].,NOT
7587,"@user but but but we need more gun control right? oh wait... guess that doesnt stop [OFFENSIVE], only law abiding citizens. which is known. so.... think on why they"" want to control you and [OFFENSIVE] you.""",OFF
7588,#toad the one on top. nobama is best de[OFFENSIVE]d as such..... 🇺🇸#maga #trump2020🇺🇸 url,NOT
7589,@user more like what i’m [OFFENSIVE]... lmao i’m just [OFFENSIVE] about being [OFFENSIVE]d yet again and i’m ignoring her be[OFFENSIVE] that’s what i’m like but it’s so hard not to message her 😭,NOT
7590,@user #maga durbin must have participated in the tesla podcast to think huessein’s administration was [OFFENSIVE] free. durbin thinks gun control works in chicago also. #2a #rahmemanuel #chicagopd @user,NOT
7591,@user colin is a dick would sell out just as quick!,OFF
7592,@user that’s right #walkawayfromdemocrats  #voteredtosaveamerica  #votered2018  #mcga. #maga,NOT
7593,@user ugh put your antifa mask back on before you [OFFENSIVE] the children,NOT
7594,"@user now to get inner cities, i.e.#chicago, to have policies that promote job growth there so that the #nuclear[OFFENSIVE] returns. the lack of one is why @user @user have the daily killings, not a gun control"" [OFFENSIVE]. #twill""",OFF
7595,@user awesome 👏🏻👏🏻👏🏻👏🏻. of course the left will think [OFFENSIVE]ently but who cares. this is great!!!,NOT
7596,@user @user tears of joy?,NOT
7597,@user she is full of it. she will go for it.,NOT
7598,@user @user @user you are not a poet. don't ask how i knoweth.,NOT
7599,"nearly half a trillion dollars already repatriated; more coming""  url #tcot #maga #rednationrising""",NOT
7600,@user re[OFFENSIVE]. [OFFENSIVE] who make up stories don't ask the fbi to investigate those stories. #kag #maga #kavanaugh[OFFENSIVE],NOT
